Crisis,Crisis ID,Country,Indicator,Figure,Source and Date,Reliability,Reliability Score,Link,Justification,Helper,Date of entry,Type of entry
Nagorno-Karabakh Conflict,REG013,"Armenia,Azerbaijan",Stressed humanitarian conditions - Level 2,353283,The State Statistical Committee of the Republic of Azerbaijan accessed on 24/02/2024 ; crisis group accessed on 30/05/2023 ; The Guardian 02/10/2023 ; UNHCR accessed on 24/02/2024; IFRC 12/06/2023 ; UNHCR 27/06/2022 ; IFRC 07/10/2022,Medium ,2,"https://reliefweb.int/report/armenia/armenia-population-movement-dref-operation-ndeg-mdram010-final-report 
 https://data.unhcr.org/en/documents/details/94135  ; https://reliefweb.int/report/armenia/armenia-population-movement-2022-dref-application-mdram010 ; https://www.stat.gov.az/source/demoqraphy/ap/?lang=en ; https://www.crisisgroup.org/content/nagorno-karabakh-conflict-visual-explainer ; https://www.theguardian.com/world/2023/oct/02/nagorno-karabakh-ghost-town-un-ethnic-armenians-azerbaijan#:~:text=%E2%80%9CAs%20few%20as%2050%20to,the%20experience%20must%20have%20caused.%E2%80%9D ; https://data2.unhcr.org/en/country/arm?secret=unhcrrestricted.",Level 2 in ARM002 + Level 2 in AZE002,REG013Stressed humanitarian conditions - Level 2,2024-06-30,Change in the data/methodology
Nagorno-Karabakh Conflict,REG013,"Armenia,Azerbaijan",Moderate humanitarian conditions - Level 3,154399,The Guardian 02/10/2023 ; UNHCR accessed on 24/02/2024; UNHCR accessed on 24/02/2024 ; IFRC 07/10/2022 ; UNHCR 27/06/2022,Medium ,2,"https://data2.unhcr.org/en/country/arm?secret=unhcrrestricted ; https://reliefweb.int/report/armenia/armenia-population-movement-2022-dref-application-mdram010 ;  https://data.unhcr.org/en/documents/details/94135; https://www.theguardian.com/world/2023/oct/02/nagorno-karabakh-ghost-town-un-ethnic-armenians-azerbaijan#:~:text=%E2%80%9CAs%20few%20as%2050%20to,the%20experience%20must%20have%20caused.%E2%80%9D ",Level 3 in ARM002 + Level 3 in AZE002,REG013Moderate humanitarian conditions - Level 3,2024-06-30,Change in the data/methodology
Nagorno-Karabakh Conflict,REG013,"Armenia,Azerbaijan",Severe humanitarian conditions - Level 4,0,The Guardian 02/10/2023 ; UNHCR accessed on 24/02/2024; UNHCR accessed on 24/02/2024 ; IFRC 07/10/2022,Medium ,2,"https://data2.unhcr.org/en/country/arm?secret=unhcrrestricted ; https://reliefweb.int/report/armenia/armenia-population-movement-2022-dref-application-mdram010; https://www.theguardian.com/world/2023/oct/02/nagorno-karabakh-ghost-town-un-ethnic-armenians-azerbaijan#:~:text=%E2%80%9CAs%20few%20as%2050%20to,the%20experience%20must%20have%20caused.%E2%80%9D ",Level 4 in ARM002 + Level 4 in AZE002,REG013Severe humanitarian conditions - Level 4,2024-06-30,Change in the data/methodology
Nagorno-Karabakh Conflict,REG013,"Armenia,Azerbaijan",Extreme humanitarian conditions - Level 5,0,The Guardian 02/10/2023 ; UNHCR accessed on 24/02/2024 ; IFRC 07/10/2022,Medium ,2,"https://data2.unhcr.org/en/country/arm?secret=unhcrrestricted ; https://reliefweb.int/report/armenia/armenia-population-movement-2022-dref-application-mdram010; https://www.theguardian.com/world/2023/oct/02/nagorno-karabakh-ghost-town-un-ethnic-armenians-azerbaijan#:~:text=%E2%80%9CAs%20few%20as%2050%20to,the%20experience%20must%20have%20caused.%E2%80%9D",Level 5 in ARM002 + Level 5 in AZE002,REG013Extreme humanitarian conditions - Level 5,2024-06-30,Change in the data/methodology
Nagorno-Karabakh Conflict,REG013,"Armenia,Azerbaijan",Crisis affected groups,2,  UNCT Armenia  23/08/2022,Low,3,https://armenia.un.org/en/196136-armenia-inter-agency-response-plan-final-report,Refugee Like people and the Host community,REG013Crisis affected groups,2024-06-30,Change in the data/methodology
Complex crisis in Sudan,SDN001,Sudan,Injuries reported,6000,WHO 14/06/2023,Medium ,2,https://reliefweb.int/report/sudan/who-sudan-health-emergency-situation-report-no1-15-april-14-june-2023,"Since violence in Sudan escalated on 15 April, 6083 people have been injured, according to the Sudanese Federal
Ministry of Health and as reported by WHO.",SDN001Injuries reported,2024-06-30,Humanitarian development
Mixed migration flows in Greece,GRC002,Greece,Total population,10426919,World Bank accessed on 11/06/2024,Medium ,2,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=GR&most_recent_year_desc=false,Total population in Greece in 2022,GRC002Total population,2024-06-30,Humanitarian development
Mixed migration flows in Greece,GRC002,Greece,Landmass affected,9776,UNHCR accessed on 11/06/2024 ; Admin Stat accessed on 23/05/2023 ; ELSTAT aaceesed on 19/09/2023 ; Island vulnerability 31/03/2008 ; ELSTAT 17/03/2023,High,1,https://data2.unhcr.org/en/situations/mediterranean/location/5179 ; https://ugeo.urbistat.com/AdminStat/en/gr/demografia/dati-sintesi/evros/71000000/4 ; https://www.statistics.gr/en/greece-in-figures#tab-2023 ; https://ugeo.urbistat.com/AdminStat/en/gr/demografia/dati-sintesi/lesvos/83000000/4 ; https://ugeo.urbistat.com/AdminStat/en/gr/demografia/dati-sintesi/chios/85000000/4 ; https://ugeo.urbistat.com/AdminStat/en/gr/demografia/dati-sintesi/samos/84000000/4 ; https://www.islandvulnerability.org/docs/lewiseuropeanislands.pdf ; https://elstat-outsourcers.statistics.gr/census_results_2022_en.pdf,"Only the areas most affected have been considered (Rhodes , Samos , Chios , Kos , Evros , Lesvos)",GRC002Landmass affected,2024-06-30,Humanitarian development
Mixed migration flows in Greece,GRC002,Greece,People exposed,649940,ELSTAT accessed on 23/02/2024 ; ELSTAT 17/03/2023 ; UNHCR accessed on 11/06/2024; UNHCR 12/03/2024,Medium ,2,https://www.statistics.gr/en/greece-in-figures#tab-2023 ; https://elstat-outsourcers.statistics.gr/census_results_2022_en.pdf ; https://data.unhcr.org/en/situations/mediterranean/location/5179; https://data.unhcr.org/en/documents/details/107193,"Only the areas most affected are counted : Rhodes , Samos , Chios , Kos , Evros , Lesvos.  Displacement data is added.",GRC002People exposed,2024-06-30,Humanitarian development
Mixed migration flows in Greece,GRC002,Greece,People affected,187178,UNHCR  12/03/2024,Medium ,2,https://data.unhcr.org/en/documents/details/107193,"People affected = PiN. PiN = the total number of refugees, asylum seekers and Stateless people as of February 2024. ",GRC002People affected,2024-06-30,Humanitarian development
Mixed migration flows in Greece,GRC002,Greece,People displaced,187178,UNHCR  12/03/2024,Medium ,2,https://data.unhcr.org/en/documents/details/107193,"The figure represents the number of {refugees (169393) + asylum seekers (17785)+ Stateless people (4,488)} in Greece as of February 2024. ",GRC002People displaced,2024-06-30,Humanitarian development
Mixed migration flows in Greece,GRC002,Greece,People in Need,187178,UNHCR  12/03/2024,Medium ,2,https://data.unhcr.org/en/documents/details/107193,The PIN includes the number of { refugees + asylum seekers + Stateless people } in Greece  as of February 2024. ,GRC002People in Need,2024-06-30,Humanitarian development
Mixed migration flows in Greece,GRC002,Greece,Minimal humanitarian conditions - Level 1,462762,ELSTAT accessed on 23/02/2024 ; ELSTAT 17/03/2023 ; UNHCR accessed on 11/06/2024; UNHCR 12/03/2024,Medium ,2,https://www.statistics.gr/en/greece-in-figures#tab-2023 ; https://elstat-outsourcers.statistics.gr/census_results_2022_en.pdf ; https://data.unhcr.org/en/situations/mediterranean/location/5179; https://data.unhcr.org/en/documents/details/107193,"The figure represents the total population of the islands most affected (Rhodes , Samos , Chios , Kos , Evros , Lesvos).",GRC002Minimal humanitarian conditions - Level 1,2024-06-30,Humanitarian development
Mixed migration flows in Greece,GRC002,Greece,Stressed humanitarian conditions - Level 2,0,UNHCR  12/03/2024,Medium ,2,https://data.unhcr.org/en/documents/details/107193,"The severity of needs is not identified. People affected = PiN. PiN = the total number of refugees, asylum seekers and Stateless people as of February 2024. ",GRC002Stressed humanitarian conditions - Level 2,2024-06-30,Humanitarian development
Mixed migration flows in Greece,GRC002,Greece,Moderate humanitarian conditions - Level 3,187178,UNHCR  12/03/2024,Medium ,2,https://data.unhcr.org/en/documents/details/107193,"The severity of needs is not identified.  Level 3 is the number of PIN (total number of refugees, asylum seekers and Stateless people as of February 2024).",GRC002Moderate humanitarian conditions - Level 3,2024-06-30,Humanitarian development
Mixed migration flows in Greece,GRC002,Greece,Severe humanitarian conditions - Level 4,x,UNHCR  12/03/2024,Low,3,https://data.unhcr.org/en/documents/details/107193,The severity of needs is not identified,GRC002Severe humanitarian conditions - Level 4,2024-06-30,Humanitarian development
Mixed migration flows in Greece,GRC002,Greece,Extreme humanitarian conditions - Level 5,x,UNHCR  12/03/2024,Low,3,https://data.unhcr.org/en/documents/details/107193,The severity of needs is not identified,GRC002Extreme humanitarian conditions - Level 5,2024-06-30,Humanitarian development
Mixed migration flows in Greece,GRC002,Greece,Crisis affected groups,1,UNHCR  12/03/2024,Medium ,2,https://data.unhcr.org/en/documents/details/107193,"The number of affected groups from the following list: IDPs, Refugees, asylum seekers, and others of concern (such as migrants etc.), Returnees, Host, and Non-Host. Greece has one group affected by the mixed migration crisis (Refugees, asylum seekers and others of concern).",GRC002Crisis affected groups,2024-06-30,Humanitarian development
Syrian Regional Crisis,REG004,"Syria,Türkiye,Iraq,Egypt,Jordan,Lebanon",Total population,284678946,See the individual crises ,Medium ,2,See the individual crises ,Sum of the population of the individual crises. ,REG004Total population,2024-06-30,Humanitarian development
Syrian Regional Crisis,REG004,"Syria,Türkiye,Iraq,Egypt,Jordan,Lebanon",Landmass affected,566255,See the individual crises ,Medium ,2,See the individual crises ,Sum of the affected areas in the individual crises ,REG004Landmass affected,2024-06-30,Humanitarian development
Syrian Regional Crisis,REG004,"Syria,Türkiye,Iraq,Egypt,Jordan,Lebanon",People exposed,201623560,See the individual crises ,Medium ,2,See the individual crises ,Sum of the people living in the affected areas in the individual crises ,REG004People exposed,2024-06-30,Humanitarian development
Syrian Regional Crisis,REG004,"Syria,Türkiye,Iraq,Egypt,Jordan,Lebanon",People affected,39600186,See the individual crises ,Medium ,2,See the individual crises ,Sum of the people affected in the individual crises ,REG004People affected,2024-06-30,Humanitarian development
Syrian Regional Crisis,REG004,"Syria,Türkiye,Iraq,Egypt,Jordan,Lebanon",People displaced,20199090,See the individual crises ,Low,3,See the individual crises ,"The number of people displaced by the Syrian conflict, including IDPs registered in Syria, and Syrians who have left Syria including to countries in the region and to Europe and North Africa. 
",REG004People displaced,2024-06-30,Humanitarian development
Syrian Regional Crisis,REG004,"Syria,Türkiye,Iraq,Egypt,Jordan,Lebanon",Fatalities reported,3143,See the individual crises ,Low,3,See the individual crises ,The civilian deaths recorded in Syria caused by the conflict in the last six months,REG004Fatalities reported,2024-06-30,Humanitarian development
Syrian Regional Crisis,REG004,"Syria,Türkiye,Iraq,Egypt,Jordan,Lebanon",Fatalities in all crises,3143,See the individual crises ,Low,3,See the individual crises ,The civilian deaths recorded in all crisis in all countries part of the Syria regional in the last six months,REG004Fatalities in all crises,2024-06-30,Humanitarian development
Syrian Regional Crisis,REG004,"Syria,Türkiye,Iraq,Egypt,Jordan,Lebanon",People in Need,22143830,See the individual crises ,Medium ,2,See the individual crises ,"The sum of the PIN figures in Syria, Lebanon, Jordan, Iraq, Turkey, Egypt ",REG004People in Need,2024-06-30,Humanitarian development
Syrian Regional Crisis,REG004,"Syria,Türkiye,Iraq,Egypt,Jordan,Lebanon",Minimal humanitarian conditions - Level 1,162023374,See the individual crises ,Medium ,2,See the individual crises ,Sum of the individual crises ,REG004Minimal humanitarian conditions - Level 1,2024-06-30,Humanitarian development
