Crisis,Crisis ID,Country,Indicator,Figure,Source and Date,Reliability,Reliability Score,Link,Justification,Helper,Date of entry,Type of entry
Venezuela displacement in Chile,CHL002,Chile,Denial of existence of humanitarian needs or entitlements to assistance,0,ACAPS Access Methodology,Medium,2,x,x,CHL002Denial of existence of humanitarian needs or entitlements to assistance,2023-05-16,Humanitarian development
Venezuela displacement in Chile,CHL002,Chile,Impediments to entry into country (bureaucratic and administrative),0,ACAPS Access Methodology,Medium,2,x,x,CHL002Impediments to entry into country (bureaucratic and administrative),2023-05-16,Humanitarian development
Venezuela displacement in Chile,CHL002,Chile,Interference into implementation of humanitarian activities,0,ACAPS Access Methodology,Medium,2,x,x,CHL002Interference into implementation of humanitarian activities,2023-05-16,Humanitarian development
Venezuela displacement in Chile,CHL002,Chile,Ongoing insecurity/hostilities affecting humanitarian assistance,0,ACAPS Access Methodology,Medium,2,x,x,CHL002Ongoing insecurity/hostilities affecting humanitarian assistance,2023-05-16,Humanitarian development
Venezuela displacement in Chile,CHL002,Chile,"Physical constraints in the environment (obstacles related to terrain, climate, lack of infrastructure, etc.)",2,ACAPS Access Methodology,Medium,2,x,x,"CHL002Physical constraints in the environment (obstacles related to terrain, climate, lack of infrastructure, etc.)",2023-05-16,Humanitarian development
Venezuela displacement in Chile,CHL002,Chile,Presence of mines and improvised explosive devices,2,ACAPS Access Methodology,Medium,2,x,x,CHL002Presence of mines and improvised explosive devices,2023-05-16,Humanitarian development
Venezuela displacement in Chile,CHL002,Chile,Restriction and obstruction of access to services and assistance,2,ACAPS Access Methodology,Medium,2,x,x,CHL002Restriction and obstruction of access to services and assistance,2023-05-16,Humanitarian development
Venezuela displacement in Chile,CHL002,Chile,Restriction of movement (impediments to freedom of movement and/or administrative restrictions),0,ACAPS Access Methodology,Medium,2,x,x,CHL002Restriction of movement (impediments to freedom of movement and/or administrative restrictions),2023-05-16,Humanitarian development
Venezuela displacement in Chile,CHL002,Chile,"Violence against personnel, facilities and assets",0,ACAPS Access Methodology,Medium,2,x,x,"CHL002Violence against personnel, facilities and assets",2023-05-16,Humanitarian development
Multiple crises in Djibouti,DJI001,Djibouti,Denial of existence of humanitarian needs or entitlements to assistance,0,ACAPS Access Methodology,Medium,2,x,x,DJI001Denial of existence of humanitarian needs or entitlements to assistance,2023-05-16,Humanitarian development
Multiple crises in Djibouti,DJI001,Djibouti,Impediments to entry into country (bureaucratic and administrative),0,ACAPS Access Methodology,Medium,2,x,x,DJI001Impediments to entry into country (bureaucratic and administrative),2023-05-16,Humanitarian development
Multiple crises in Djibouti,DJI001,Djibouti,Interference into implementation of humanitarian activities,0,ACAPS Access Methodology,Medium,2,x,x,DJI001Interference into implementation of humanitarian activities,2023-05-16,Humanitarian development
Multiple crises in Djibouti,DJI001,Djibouti,Ongoing insecurity/hostilities affecting humanitarian assistance,0,ACAPS Access Methodology,Medium,2,x,x,DJI001Ongoing insecurity/hostilities affecting humanitarian assistance,2023-05-16,Humanitarian development
Multiple crises in Djibouti,DJI001,Djibouti,"Physical constraints in the environment (obstacles related to terrain, climate, lack of infrastructure, etc.)",0,ACAPS Access Methodology,Medium,2,x,x,"DJI001Physical constraints in the environment (obstacles related to terrain, climate, lack of infrastructure, etc.)",2023-05-16,Humanitarian development
Multiple crises in Djibouti,DJI001,Djibouti,Presence of mines and improvised explosive devices,0,ACAPS Access Methodology,Medium,2,x,x,DJI001Presence of mines and improvised explosive devices,2023-05-16,Humanitarian development
Multiple crises in Djibouti,DJI001,Djibouti,Restriction and obstruction of access to services and assistance,0,ACAPS Access Methodology,Medium,2,x,x,DJI001Restriction and obstruction of access to services and assistance,2023-05-16,Humanitarian development
Multiple crises in Djibouti,DJI001,Djibouti,Restriction of movement (impediments to freedom of movement and/or administrative restrictions),0,ACAPS Access Methodology,Medium,2,x,x,DJI001Restriction of movement (impediments to freedom of movement and/or administrative restrictions),2023-05-16,Humanitarian development
Multiple crises in Djibouti,DJI001,Djibouti,"Violence against personnel, facilities and assets",0,ACAPS Access Methodology,Medium,2,x,x,"DJI001Violence against personnel, facilities and assets",2023-05-16,Humanitarian development
Mixed migration in Djibouti,DJI002,Djibouti,Denial of existence of humanitarian needs or entitlements to assistance,0,ACAPS Access Methodology,Medium,2,x,x,DJI002Denial of existence of humanitarian needs or entitlements to assistance,2023-05-16,Humanitarian development
Mixed migration in Djibouti,DJI002,Djibouti,Impediments to entry into country (bureaucratic and administrative),0,ACAPS Access Methodology,Medium,2,x,x,DJI002Impediments to entry into country (bureaucratic and administrative),2023-05-16,Humanitarian development
Mixed migration in Djibouti,DJI002,Djibouti,Interference into implementation of humanitarian activities,0,ACAPS Access Methodology,Medium,2,x,x,DJI002Interference into implementation of humanitarian activities,2023-05-16,Humanitarian development
Mixed migration in Djibouti,DJI002,Djibouti,Ongoing insecurity/hostilities affecting humanitarian assistance,0,ACAPS Access Methodology,Medium,2,x,x,DJI002Ongoing insecurity/hostilities affecting humanitarian assistance,2023-05-16,Humanitarian development
Mixed migration in Djibouti,DJI002,Djibouti,"Physical constraints in the environment (obstacles related to terrain, climate, lack of infrastructure, etc.)",0,ACAPS Access Methodology,Medium,2,x,x,"DJI002Physical constraints in the environment (obstacles related to terrain, climate, lack of infrastructure, etc.)",2023-05-16,Humanitarian development
Mixed migration in Djibouti,DJI002,Djibouti,Presence of mines and improvised explosive devices,0,ACAPS Access Methodology,Medium,2,x,x,DJI002Presence of mines and improvised explosive devices,2023-05-16,Humanitarian development
Mixed migration in Djibouti,DJI002,Djibouti,Restriction and obstruction of access to services and assistance,0,ACAPS Access Methodology,Medium,2,x,x,DJI002Restriction and obstruction of access to services and assistance,2023-05-16,Humanitarian development
Mixed migration in Djibouti,DJI002,Djibouti,Restriction of movement (impediments to freedom of movement and/or administrative restrictions),0,ACAPS Access Methodology,Medium,2,x,x,DJI002Restriction of movement (impediments to freedom of movement and/or administrative restrictions),2023-05-16,Humanitarian development
Mixed migration in Djibouti,DJI002,Djibouti,"Violence against personnel, facilities and assets",0,ACAPS Access Methodology,Medium,2,x,x,"DJI002Violence against personnel, facilities and assets",2023-05-16,Humanitarian development
Drought in Djibouti,DJI003,Djibouti,Denial of existence of humanitarian needs or entitlements to assistance,0,ACAPS Access Methodology,Medium,2,x,x,DJI003Denial of existence of humanitarian needs or entitlements to assistance,2023-05-16,Humanitarian development
Drought in Djibouti,DJI003,Djibouti,Impediments to entry into country (bureaucratic and administrative),0,ACAPS Access Methodology,Medium,2,x,x,DJI003Impediments to entry into country (bureaucratic and administrative),2023-05-16,Humanitarian development
Drought in Djibouti,DJI003,Djibouti,Interference into implementation of humanitarian activities,0,ACAPS Access Methodology,Medium,2,x,x,DJI003Interference into implementation of humanitarian activities,2023-05-16,Humanitarian development
Drought in Djibouti,DJI003,Djibouti,Ongoing insecurity/hostilities affecting humanitarian assistance,0,ACAPS Access Methodology,Medium,2,x,x,DJI003Ongoing insecurity/hostilities affecting humanitarian assistance,2023-05-16,Humanitarian development
Drought in Djibouti,DJI003,Djibouti,"Physical constraints in the environment (obstacles related to terrain, climate, lack of infrastructure, etc.)",0,ACAPS Access Methodology,Medium,2,x,x,"DJI003Physical constraints in the environment (obstacles related to terrain, climate, lack of infrastructure, etc.)",2023-05-16,Humanitarian development
Drought in Djibouti,DJI003,Djibouti,Presence of mines and improvised explosive devices,0,ACAPS Access Methodology,Medium,2,x,x,DJI003Presence of mines and improvised explosive devices,2023-05-16,Humanitarian development
Drought in Djibouti,DJI003,Djibouti,Restriction and obstruction of access to services and assistance,0,ACAPS Access Methodology,Medium,2,x,x,DJI003Restriction and obstruction of access to services and assistance,2023-05-16,Humanitarian development
Drought in Djibouti,DJI003,Djibouti,Restriction of movement (impediments to freedom of movement and/or administrative restrictions),0,ACAPS Access Methodology,Medium,2,x,x,DJI003Restriction of movement (impediments to freedom of movement and/or administrative restrictions),2023-05-16,Humanitarian development
Drought in Djibouti,DJI003,Djibouti,"Violence against personnel, facilities and assets",0,ACAPS Access Methodology,Medium,2,x,x,"DJI003Violence against personnel, facilities and assets",2023-05-16,Humanitarian development
Venezuela displacement in Dominican Republic,DOM002,Dominican Republic,Denial of existence of humanitarian needs or entitlements to assistance,0,ACAPS Access Methodology,Medium,2,x,x,DOM002Denial of existence of humanitarian needs or entitlements to assistance,2023-05-16,Humanitarian development
Venezuela displacement in Dominican Republic,DOM002,Dominican Republic,Impediments to entry into country (bureaucratic and administrative),0,ACAPS Access Methodology,Medium,2,x,x,DOM002Impediments to entry into country (bureaucratic and administrative),2023-05-16,Humanitarian development
Venezuela displacement in Dominican Republic,DOM002,Dominican Republic,Interference into implementation of humanitarian activities,0,ACAPS Access Methodology,Medium,2,x,x,DOM002Interference into implementation of humanitarian activities,2023-05-16,Humanitarian development
Venezuela displacement in Dominican Republic,DOM002,Dominican Republic,Ongoing insecurity/hostilities affecting humanitarian assistance,0,ACAPS Access Methodology,Medium,2,x,x,DOM002Ongoing insecurity/hostilities affecting humanitarian assistance,2023-05-16,Humanitarian development
Venezuela displacement in Dominican Republic,DOM002,Dominican Republic,"Physical constraints in the environment (obstacles related to terrain, climate, lack of infrastructure, etc.)",1,ACAPS Access Methodology,Medium,2,x,x,"DOM002Physical constraints in the environment (obstacles related to terrain, climate, lack of infrastructure, etc.)",2023-05-16,Humanitarian development
Venezuela displacement in Dominican Republic,DOM002,Dominican Republic,Presence of mines and improvised explosive devices,0,ACAPS Access Methodology,Medium,2,x,x,DOM002Presence of mines and improvised explosive devices,2023-05-16,Humanitarian development
Venezuela displacement in Dominican Republic,DOM002,Dominican Republic,Restriction and obstruction of access to services and assistance,0,ACAPS Access Methodology,Medium,2,x,x,DOM002Restriction and obstruction of access to services and assistance,2023-05-16,Humanitarian development
Venezuela displacement in Dominican Republic,DOM002,Dominican Republic,Restriction of movement (impediments to freedom of movement and/or administrative restrictions),0,ACAPS Access Methodology,Medium,2,x,x,DOM002Restriction of movement (impediments to freedom of movement and/or administrative restrictions),2023-05-16,Humanitarian development
