id,country,iso3,latitude,longitude,centroid,role,displacement_type,qualifier,figure,displacement_date,displacement_start_date,displacement_end_date,year,event_id,event_name,event_start_date,event_end_date,category,subcategory,type,subtype,sources,source_url,locations_name,locations_coordinates,locations_accuracy,locations_type,displacement_occurred,created_at,description,link,combined_type
160579.0,Ukraine,UKR,47.96067,37.834438,"[47.96067, 37.834438]",Recommended figure,Conflict,total,5876,2024-08-16 00:00:00,2024-08-16 00:00:00,2024-08-16 00:00:00,2024,22790.0,Ukraine: International armed conflict (IAC) - Donetsk - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,National Police of Ukraine,https://www.npu.gov.ua/news/troie-zahyblykh-i-piatero-poranenykh-za-dobu-politsiia-donechchyny-zadokumentuvala-zlochyny-rf-proty-tsyvilnoho-naselennia,"Donetsk Oblast, Ukraine","47.96067, 37.834438",State/Region/Province (ADM1),Origin,Displacement without preventive evacuations reported,2024-09-03T08:00:00.292077Z,"Ukraine: 5,876 displacements (evacuated), 16 August - 16 August. According to the National Police of Ukraine, 5876 people have been evacuated in Donetsk Oblast on 16 August due to military operations.",https://www.npu.gov.ua/news/troie-zahyblykh-i-piatero-poranenykh-za-dobu-politsiia-donechchyny-zadokumentuvala-zlochyny-rf-proty-tsyvilnoho-naselennia,Conflict
160761.0,Ukraine,UKR,50.234991,36.475786,"[50.234991, 36.475786]",Triangulation,Conflict,total,5,2024-08-15 00:00:00,2024-08-15 00:00:00,2024-08-15 00:00:00,2024,20827.0,Ukraine: International armed conflict (IAC)  - Countrywide - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,National Police of Ukraine,https://www.npu.gov.ua/news/cherez-vorozhi-obstrily-dvi-liudyny-zahynuly-shche-12-distaly-poranennia-slidchi-kharkivshchyny-zadokumentuvaly-naslidky-voiennykh-zlochyniv,"Vovchansk Raion, Kharkiv Oblast, Ukraine; Zolochiv Raion, Kharkiv Oblast, Ukraine","50.206001, 37.027191; 50.263981, 35.924381",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Origin,Displacement without preventive evacuations reported,2024-09-04T08:38:36.856461Z,"Ukraine: 5 displacements (evacuated), 15 August - 15 August. According to the National Police of Ukraine, 5 people were evacuated from Vovchansk District and Zolochiv District on 15 August due to military operations.",https://www.npu.gov.ua/news/cherez-vorozhi-obstrily-dvi-liudyny-zahynuly-shche-12-distaly-poranennia-slidchi-kharkivshchyny-zadokumentuvaly-naslidky-voiennykh-zlochyniv,Conflict
160578.0,Ukraine,UKR,47.96067,37.834438,"[47.96067, 37.834438]",Recommended figure,Conflict,total,2417,2024-08-15 00:00:00,2024-08-15 00:00:00,2024-08-15 00:00:00,2024,22790.0,Ukraine: International armed conflict (IAC) - Donetsk - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,National Police of Ukraine,https://www.npu.gov.ua/news/okupanty-obstrilialy-visim-naselenykh-punktiv-donechchyny-zahynulo-dvoie-myrnykh-meshkantsiv-politsiia-dokumentuie-naslidky,"Donetsk Oblast, Ukraine","47.96067, 37.834438",State/Region/Province (ADM1),Origin,Displacement without preventive evacuations reported,2024-09-03T07:58:22.636126Z,"Ukraine: 2,417 displacements (evacuated), 15 August - 15 August. According to the National Police of Ukraine, 2417 people have been evacuated in Donetsk Oblast on 15 August due to military operations.",https://www.npu.gov.ua/news/okupanty-obstrilialy-visim-naselenykh-punktiv-donechchyny-zahynulo-dvoie-myrnykh-meshkantsiv-politsiia-dokumentuie-naslidky,Conflict
160759.0,Ukraine,UKR,49.9067,36.6787265,"[49.9067, 36.678726499999996]",Triangulation,Conflict,total,15,2024-08-14 00:00:00,2024-08-14 00:00:00,2024-08-14 00:00:00,2024,20827.0,Ukraine: International armed conflict (IAC)  - Countrywide - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,National Police of Ukraine,https://www.npu.gov.ua/news/na-kharkivshchyni-cherez-vorozhi-obstrily-odna-liudyna-zahynula-shche-troie-poraneni-slidchi-zadokumentuvaly-naslidky-voiennykh-zlochyniv,"Bohodukhiv Raion, Kharkiv Oblast, Ukraine; Kupiansk Raion, Kharkiv Oblast, Ukraine","50.138599, 35.523251; 49.674801, 37.834202",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Origin,Displacement without preventive evacuations reported,2024-09-04T08:36:42.993933Z,"Ukraine: 15 displacements (evacuated), 14 August - 14 August. According to the National Police of Ukraine, 15 people were evacuated in Bohodukhiv District, Kupiansk District on 14 August due to military operations.",https://www.npu.gov.ua/news/na-kharkivshchyni-cherez-vorozhi-obstrily-odna-liudyna-zahynula-shche-troie-poraneni-slidchi-zadokumentuvaly-naslidky-voiennykh-zlochyniv,Conflict
160577.0,Ukraine,UKR,47.96067,37.834438,"[47.96067, 37.834438]",Recommended figure,Conflict,total,1871,2024-08-14 00:00:00,2024-08-14 00:00:00,2024-08-14 00:00:00,2024,22790.0,Ukraine: International armed conflict (IAC) - Donetsk - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,National Police of Ukraine,https://www.npu.gov.ua/news/odna-liudyna-zahynula-ta-dvoie-zaznaly-poranen-politsiia-donechchyny-zadokumentuvala-naslidky-vorozhykh-atak-za-dobu,"Donetsk Oblast, Ukraine","47.96067, 37.834438",State/Region/Province (ADM1),Origin,Displacement without preventive evacuations reported,2024-09-03T07:53:52.195663Z,"Ukraine: 1,871 displacements (evacuated), 14 August - 14 August. According to the National Police of Ukraine, 1871 people have been evacuated in Donetsk Oblast on 14 August due to military operations.",https://www.npu.gov.ua/news/odna-liudyna-zahynula-ta-dvoie-zaznaly-poranen-politsiia-donechchyny-zadokumentuvala-naslidky-vorozhykh-atak-za-dobu,Conflict
158464.0,Ukraine,UKR,47.96067,37.834438,"[47.96067, 37.834438]",Recommended figure,Conflict,total,1839,2024-08-13 00:00:00,2024-08-13 00:00:00,2024-08-13 00:00:00,2024,22790.0,Ukraine: International armed conflict (IAC) - Donetsk - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,National Police of Ukraine,https://www.npu.gov.ua/news/viiska-rf-vbyly-na-donechchyni-chotyrokh-liudei-i-chotyrokh-poranyly,"Donetsk Oblast, Ukraine","47.96067, 37.834438",State/Region/Province (ADM1),Origin,Displacement without preventive evacuations reported,2024-08-13T13:16:25.447758Z,"Ukraine: 1,839 displacements (evacuated), 13 August - 13 August. According to the National Police of Ukraine, 1,839 people have been evacuated in Donetsk Oblast on 13 August due to military operations.",https://www.npu.gov.ua/news/viiska-rf-vbyly-na-donechchyni-chotyrokh-liudei-i-chotyrokh-poranyly,Conflict
160747.0,Ukraine,UKR,46.678699,33.35677,"[46.678699, 33.35677]",Recommended figure,Conflict,more than or equal to,5,2024-08-13 00:00:00,2024-08-13 00:00:00,2024-08-13 00:00:00,2024,20827.0,Ukraine: International armed conflict (IAC)  - Countrywide - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,State Emergency Service of Ukraine (SESU),https://t.me/dsns_telegram/31117,"Kherson Oblast, Ukraine","46.678699, 33.35677",State/Region/Province (ADM1),Origin,Unknown,2024-09-04T06:58:19.760875Z,"Ukraine: 5 displacements (destroyed housing), 13 August - 13 August. According to the State Emergency Service of Ukraine (SESU), residential buildings were destroyed in Kherson Oblast on August 13 due to military operations.",https://t.me/dsns_telegram/31117,Conflict
160758.0,Ukraine,UKR,49.495609,36.663502,"[49.495609, 36.663502]",Triangulation,Conflict,total,58,2024-08-13 00:00:00,2024-08-13 00:00:00,2024-08-13 00:00:00,2024,20827.0,Ukraine: International armed conflict (IAC)  - Countrywide - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,Regional Government,https://t.me/synegubov/10711,"Kharkiv Oblast, Ukraine","49.495609, 36.663502",State/Region/Province (ADM1),Origin,Displacement without preventive evacuations reported,2024-09-04T08:32:45.099918Z,"Ukraine: 58 displacements (evacuated), 13 August - 13 August. According to the regional government, 58 people were evacuated in Kharkiv Oblast on 13 August due to military operations.",https://t.me/synegubov/10711,Conflict
158463.0,Ukraine,UKR,47.96067,37.834438,"[47.96067, 37.834438]",Recommended figure,Conflict,total,1201,2024-08-12 00:00:00,2024-08-12 00:00:00,2024-08-12 00:00:00,2024,22790.0,Ukraine: International armed conflict (IAC) - Donetsk - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,National Police of Ukraine,https://www.npu.gov.ua/news/politsiia-donechchyny-zafiksuvala-2820-rosiiskykh-udariv-za-dobu-poraneno-10-myrnykh-zhyteliv,"Donetsk Oblast, Ukraine","47.96067, 37.834438",State/Region/Province (ADM1),Origin,Displacement without preventive evacuations reported,2024-08-13T13:14:52.173097Z,"Ukraine: 1,201 displacements (evacuated), 12 August - 12 August. According to the National Police of Ukraine, 1,201 people have been evacuated in Donetsk Oblast on 12 August due to military operations.",https://www.npu.gov.ua/news/politsiia-donechchyny-zafiksuvala-2820-rosiiskykh-udariv-za-dobu-poraneno-10-myrnykh-zhyteliv,Conflict
158473.0,Ukraine,UKR,50.138599,35.523251,"[50.138599, 35.523251]",Triangulation,Conflict,less than or equal to,55,2024-08-12 00:00:00,2024-08-12 00:00:00,2024-08-12 00:00:00,2024,20827.0,Ukraine: International armed conflict (IAC)  - Countrywide - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,Regional Government,https://t.me/synegubov/10707,"Bohodukhiv Raion, Kharkiv Oblast, Ukraine","50.138599, 35.523251",District/Zone/Department (ADM2),Origin,Displacement without preventive evacuations reported,2024-08-13T13:40:42.108679Z,"Ukraine: 55 displacements (evacuated), 12 August - 12 August. According to the regional government, 55 people were evacuated from Kharkiv Oblast on August 12 due to military operations.",https://t.me/synegubov/10707,Conflict
158468.0,Ukraine,UKR,49.741331,37.303282,"[49.741331, 37.303281999999996]",Triangulation,Conflict,total,8,2024-08-11 00:00:00,2024-08-11 00:00:00,2024-08-11 00:00:00,2024,20827.0,Ukraine: International armed conflict (IAC)  - Countrywide - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,National Police of Ukraine,https://www.npu.gov.ua/news/vnaslidok-vorozhykh-obstriliv-prykordonnia-kharkivshchyny-postrazhdav-tsyvilnyi-cholovik-slidchi-zadokumentuvaly-voienni-zlochyny,"Chuhuiv Raion, Kharkiv Oblast, Ukraine; Kupiansk Raion, Kharkiv Oblast, Ukraine","49.807861, 36.772362; 49.674801, 37.834202",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Origin,Displacement without preventive evacuations reported,2024-08-13T13:30:05.829240Z,"Ukraine: 8 displacements (evacuated), 11 August - 11 August. According to the National Police of Ukraine, 8 people were evacuated from Chuhuiv Raion and Kupiansk Raion (Kharkiv Oblast) on August 11 due to military operations.",https://www.npu.gov.ua/news/vnaslidok-vorozhykh-obstriliv-prykordonnia-kharkivshchyny-postrazhdav-tsyvilnyi-cholovik-slidchi-zadokumentuvaly-voienni-zlochyny,Conflict
158462.0,Ukraine,UKR,47.96067,37.834438,"[47.96067, 37.834438]",Recommended figure,Conflict,total,1177,2024-08-11 00:00:00,2024-08-11 00:00:00,2024-08-11 00:00:00,2024,22790.0,Ukraine: International armed conflict (IAC) - Donetsk - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,National Police of Ukraine,https://www.npu.gov.ua/news/aviaudar-po-hrodivtsi-ekipazh-bilyi-ianhol-pryishov-na-poriatunok-poranenym-liudiam,"Donetsk Oblast, Ukraine","47.96067, 37.834438",State/Region/Province (ADM1),Origin,Displacement without preventive evacuations reported,2024-08-13T13:13:29.232678Z,"Ukraine: 1,177 displacements (evacuated), 11 August - 11 August. According to the National Police of Ukraine, 1,177 people have been evacuated in Donetsk Oblast on 11 August due to military operations.",https://www.npu.gov.ua/news/aviaudar-po-hrodivtsi-ekipazh-bilyi-ianhol-pryishov-na-poriatunok-poranenym-liudiam,Conflict
158461.0,Ukraine,UKR,47.96067,37.834438,"[47.96067, 37.834438]",Recommended figure,Conflict,total,1661,2024-08-10 00:00:00,2024-08-10 00:00:00,2024-08-10 00:00:00,2024,22790.0,Ukraine: International armed conflict (IAC) - Donetsk - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,National Police of Ukraine,https://www.npu.gov.ua/news/14-zahyblykh-i-42-poranenykh-myrnykh-meshkantsiv-politsiia-donechchyny-zadokumentuvala-zlochyny-rosii-proty-tsyvilnoho-naselennia,"Donetsk Oblast, Ukraine","47.96067, 37.834438",State/Region/Province (ADM1),Origin,Displacement without preventive evacuations reported,2024-08-13T13:12:09.543957Z,"Ukraine: 1,661 displacements (evacuated), 10 August - 10 August. According to the National Police of Ukraine, 1,661 people have been evacuated in Donetsk Oblast on 10 August due to military operations.",https://www.npu.gov.ua/news/14-zahyblykh-i-42-poranenykh-myrnykh-meshkantsiv-politsiia-donechchyny-zadokumentuvala-zlochyny-rosii-proty-tsyvilnoho-naselennia,Conflict
158465.0,Ukraine,UKR,46.864578,33.583488,"[46.864578, 33.583488]",Triangulation,Conflict,total,3,2024-08-10 00:00:00,2024-08-10 00:00:00,2024-08-10 00:00:00,2024,20827.0,Ukraine: International armed conflict (IAC)  - Countrywide - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,National Police of Ukraine,https://www.npu.gov.ua/news/na-khersonshchyni-cherez-rosiiski-obstrily-poshkodzheno-27-obiektiv-zahynula-odna-liudyna-ta-shche-piat-otrymaly-poranennia-politsiia-fiksuie-naslidky,"Zmiivka, Beryslav Raion, Kherson Oblast, Ukraine","46.864578, 33.583488",County/City/town/Village/Woreda (ADM3),Origin,Unknown,2024-08-13T13:18:55.561566Z,"Ukraine: 3 displacements (destroyed housing), 10 August - 10 August. According to the National Police of Ukraine, a house was destroyed in Zmiivka (Kherson Oblast) on August 10 due to military operations.",https://www.npu.gov.ua/news/na-khersonshchyni-cherez-rosiiski-obstrily-poshkodzheno-27-obiektiv-zahynula-odna-liudyna-ta-shche-piat-otrymaly-poranennia-politsiia-fiksuie-naslidky,Conflict
158467.0,Ukraine,UKR,49.807861,36.772362,"[49.807861, 36.772362]",Triangulation,Conflict,total,11,2024-08-10 00:00:00,2024-08-10 00:00:00,2024-08-10 00:00:00,2024,20827.0,Ukraine: International armed conflict (IAC)  - Countrywide - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,National Police of Ukraine,https://www.npu.gov.ua/news/viiskovi-rf-zavdavaly-udary-po-kharkivshchyni-z-riznoho-vydu-ozbroiennia-zahynuv-cholovik-slidchi-zadokumentuvaly-naslidky-voiennykh-zlochyniv,"Chuhuiv Raion, Kharkiv Oblast, Ukraine","49.807861, 36.772362",District/Zone/Department (ADM2),Origin,Displacement without preventive evacuations reported,2024-08-13T13:28:04.999395Z,"Ukraine: 11 displacements (evacuated), 10 August - 10 August. According to the National Police of Ukraine, 11 people were evacuated from Chuhuiv Raion on August 10 due to military operations.",https://www.npu.gov.ua/news/viiskovi-rf-zavdavaly-udary-po-kharkivshchyni-z-riznoho-vydu-ozbroiennia-zahynuv-cholovik-slidchi-zadokumentuvaly-naslidky-voiennykh-zlochyniv,Conflict
158008.0,Ukraine,UKR,47.96067,37.834438,"[47.96067, 37.834438]",Recommended figure,Conflict,total,617,2024-08-09 00:00:00,2024-08-09 00:00:00,2024-08-09 00:00:00,2024,22790.0,Ukraine: International armed conflict (IAC) - Donetsk - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,National Police of Ukraine,https://www.npu.gov.ua/news/rosiiany-vbyly-chotyrokh-zhyteliv-donechchyny-shche-12-liudei-zaznaly-poranen-zokrema-dytyna,"Donetsk Oblast, Ukraine","47.96067, 37.834438",State/Region/Province (ADM1),Origin,Displacement without preventive evacuations reported,2024-08-09T09:14:21.929197Z,"Ukraine: 617 displacements (evacuated), 09 August - 09 August. According to the National Police of Ukraine, 617 people have been evacuated in Donetsk Oblast on 09 August due to military operations.",https://www.npu.gov.ua/news/rosiiany-vbyly-chotyrokh-zhyteliv-donechchyny-shche-12-liudei-zaznaly-poranen-zokrema-dytyna,Conflict
158466.0,Ukraine,UKR,49.98539,35.448761,"[49.98539, 35.448761]",Recommended figure,Conflict,total,3,2024-08-09 00:00:00,2024-08-09 00:00:00,2024-08-09 00:00:00,2024,24004.0,Ukraine: International armed conflict (IAC) - Kharkiv Oblast - 10/05/2024,2024-05-10 00:00:00,2024-06-17 00:00:00,Unknown,Unknown,Unknown,Unknown,National Police of Ukraine,https://www.npu.gov.ua/news/vnaslidok-rosiiskykh-obstriliv-kharkivshchyny-ie-zahybli-ta-poraneni-slidchi-zadokumentuvaly-naslidky-voiennykh-zlochyniv-rf,"Pershotravneve, Bohodukhiv Raion, Kharkiv Oblast, Ukraine","49.98539, 35.448761",County/City/town/Village/Woreda (ADM3),Origin,Unknown,2024-08-13T13:26:02.467409Z,"Ukraine: 3 displacements (destroyed housing), 09 August - 09 August. According to the National Police of Ukraine, a house was destroyed in Pershotravneve on August 9 due to military operations.",https://www.npu.gov.ua/news/vnaslidok-rosiiskykh-obstriliv-kharkivshchyny-ie-zahybli-ta-poraneni-slidchi-zadokumentuvaly-naslidky-voiennykh-zlochyniv-rf,Conflict
158469.0,Ukraine,UKR,49.383808,37.633011,"[49.383808, 37.633011]",Triangulation,Conflict,total,3,2024-08-09 00:00:00,2024-08-09 00:00:00,2024-08-09 00:00:00,2024,20827.0,Ukraine: International armed conflict (IAC)  - Countrywide - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,Regional Government,https://t.me/synegubov/10672,"Borova, Borova Raion, Kharkiv Oblast, Ukraine","49.383808, 37.633011",County/City/town/Village/Woreda (ADM3),Origin,Unknown,2024-08-13T13:32:38.675755Z,"Ukraine: 3 displacements (destroyed housing), 09 August - 09 August. According to the regional government, a house was destroyed in Borova (Kharkiv Oblast) on August 9 due to military operations.",https://t.me/synegubov/10672,Conflict
160750.0,Ukraine,UKR,51.237358,33.808262,"[51.237358, 33.808262]",Recommended figure,Conflict,more than or equal to,15000,2024-08-30 00:00:00,2024-08-08 00:00:00,2024-08-30 00:00:00,2024,20827.0,Ukraine: International armed conflict (IAC)  - Countrywide - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,Regional Government,https://t.me/Sumy_news_ODA/29384,"Sumy Oblast, Ukraine","51.237358, 33.808262",State/Region/Province (ADM1),Origin,Displacement without preventive evacuations reported,2024-09-04T07:27:33.361759Z,"Ukraine: 15,000 displacements (evacuated), 08 August - 30 August. According to the regional government, a total of more than 21,000 people have been evacuated from the border areas of Sumy Oblast between 7 and 30 August. Taking into account previous updates, this means that over 15,000 people have been evacuated from the border areas between August 8 and 30.",https://t.me/Sumy_news_ODA/29384,Conflict
157918.0,Ukraine,UKR,47.96067,37.834438,"[47.96067, 37.834438]",Recommended figure,Conflict,total,944,2024-08-08 00:00:00,2024-08-08 00:00:00,2024-08-08 00:00:00,2024,22790.0,Ukraine: International armed conflict (IAC) - Donetsk - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,National Police of Ukraine,https://www.npu.gov.ua/news/okupanty-vbyly-dvokh-myrnykh-meshkantsiv-donechchyny-shche-chetvero-zaznaly-poranen-politsiia-zadokumentuvala-naslidky-obstriliv,"Donetsk Oblast, Ukraine","47.96067, 37.834438",State/Region/Province (ADM1),Origin,Displacement without preventive evacuations reported,2024-08-08T12:47:03.693037Z,"Ukraine: 944 displacements (evacuated), 08 August - 08 August. According to the National Police of Ukraine, 944 people have been evacuated in Donetsk Oblast on 08 August due to military operations.",https://www.npu.gov.ua/news/okupanty-vbyly-dvokh-myrnykh-meshkantsiv-donechchyny-shche-chetvero-zaznaly-poranen-politsiia-zadokumentuvala-naslidky-obstriliv,Conflict
